DATATYPE	 3 Dimensional Data
XYZUNITS	 Nanometer;Nanometer;Emission
DECIMALSYMBOL	 ,
336,0	24,743	25,152	29,836	34,632	42,241	45,617	48,908	45,866	41,334	35,920	52,876	32,399	14,665	10,278	7,955	7,708	626,620	1015,749	528,967	1,411	0,491	0,392	0,417	0,188	0,050	-0,015	0,010	-0,013	0,038	0,010	0,055	0,101	0,088	0,186	0,106
337,0	24,449	26,628	30,326	36,444	42,015	47,074	50,240	48,260	41,726	34,533	49,438	38,152	15,090	10,933	8,685	7,325	295,383	1015,749	950,086	5,447	0,522	0,359	0,533	0,234	0,039	-0,071	-0,031	-0,056	-0,082	-0,007	0,002	0,079	0,115	0,166	0,150
338,0	27,140	27,207	30,678	36,029	42,905	47,149	49,977	47,727	42,761	34,841	45,602	44,002	17,167	11,779	9,232	7,577	118,184	1015,749	1015,749	28,004	0,673	0,501	0,554	0,289	0,008	-0,062	-0,034	-0,054	0,088	-0,076	-0,027	0,059	0,084	0,140	0,091
339,0	27,664	28,101	32,219	38,015	43,731	47,564	51,105	47,993	43,695	35,633	42,049	47,676	18,694	12,465	9,680	7,892	37,848	1015,749	1015,749	101,783	0,776	0,440	0,678	0,284	0,204	-0,004	-0,054	-0,013	0,043	0,043	0,014	0,024	0,119	0,207	0,181
340,0	28,152	29,686	33,212	37,118	43,628	47,802	51,368	50,136	44,965	35,877	39,114	49,277	21,066	12,781	10,237	7,949	12,591	946,127	1015,749	252,781	0,917	0,504	0,700	0,281	0,051	0,032	-0,037	-0,140	0,056	0,009	0,050	0,080	0,156	0,086	0,138
341,0	29,601	28,581	33,735	38,093	43,550	48,957	52,318	49,417	45,403	36,597	35,207	51,313	25,880	13,564	10,458	8,624	7,637	551,589	1015,749	540,276	1,538	0,523	0,729	0,169	0,029	-0,013	0,054	-0,058	0,122	0,026	0,050	0,108	0,142	0,204	0,132
342,0	31,328	31,149	33,781	39,123	44,749	48,577	52,450	52,010	46,261	37,060	33,136	49,788	30,759	14,722	11,402	9,295	7,394	251,951	1015,749	932,065	5,310	0,797	0,760	0,293	0,010	-0,005	0,036	-0,051	0,010	0,005	0,049	0,110	0,122	0,138	0,120
343,0	32,239	32,278	35,016	38,937	43,981	49,584	53,275	52,044	47,285	38,323	32,373	48,337	36,494	15,534	11,930	9,890	7,720	89,882	1015,749	1015,749	32,414	0,852	0,843	0,347	0,127	0,058	0,033	-0,046	-0,052	-0,001	0,099	0,184	0,157	0,176	0,213
344,0	33,954	33,924	37,497	41,691	44,661	49,839	52,963	52,730	47,270	39,525	32,025	44,154	41,277	17,026	12,668	10,139	7,608	27,640	1015,749	1015,749	114,234	1,199	0,994	0,348	0,068	0,059	0,012	0,005	0,071	0,075	0,117	0,198	0,070	0,157	0,195
345,0	34,451	35,152	38,958	41,545	45,171	50,214	54,323	53,466	48,921	39,914	32,853	42,689	45,853	19,183	13,280	11,022	8,389	10,249	957,473	1015,749	266,680	1,184	1,036	0,290	0,152	0,024	-0,029	0,060	-0,005	-0,013	0,165	0,247	0,269	0,220	0,294
346,0	37,061	37,359	39,463	43,358	47,001	51,300	54,044	53,047	50,036	40,758	33,532	38,044	48,845	21,743	13,894	11,407	8,638	7,434	581,249	1015,749	578,676	1,849	1,273	0,411	0,105	0,064	0,037	-0,003	0,084	-0,028	0,235	0,196	0,202	0,334	0,290
347,0	40,097	38,582	41,649	44,549	47,344	51,052	54,214	54,116	49,671	41,174	33,573	35,148	50,706	24,910	14,578	12,067	9,285	7,406	286,208	1015,749	951,913	6,238	1,076	0,344	0,090	0,033	-0,020	0,085	0,125	0,110	0,227	0,220	0,270	0,304	0,381
348,0	40,660	41,939	44,603	45,229	48,017	51,720	55,148	54,654	51,184	43,959	35,454	32,792	49,715	29,670	15,668	12,564	9,864	7,626	119,743	1015,749	1015,749	32,222	1,245	0,472	0,194	0,053	0,070	0,165	0,190	0,170	0,258	0,432	0,366	0,437	0,348
349,0	44,118	45,043	46,415	48,170	50,202	52,978	55,879	54,704	51,165	44,380	36,550	32,466	47,967	33,763	16,301	13,214	10,474	7,527	37,196	1015,749	1015,749	110,341	1,286	0,461	0,217	0,054	0,038	0,123	0,256	0,129	0,276	0,309	0,338	0,343	0,461
350,0	47,860	48,193	50,274	49,231	50,950	53,792	57,652	56,524	52,425	44,926	37,571	32,522	45,441	38,894	18,206	13,958	11,036	8,545	11,662	961,010	1015,749	284,300	1,557	0,608	0,210	0,159	0,087	0,118	0,157	0,327	0,317	0,348	0,356	0,357	0,358
351,0	50,531	52,319	51,616	51,957	51,317	54,206	57,839	57,432	54,295	45,629	39,188	33,050	42,168	43,745	19,312	14,821	11,578	8,926	7,547	646,310	1015,749	578,545	1,950	0,526	0,355	0,098	0,180	0,279	0,214	0,280	0,396	0,344	0,464	0,441	0,417
352,0	53,841	55,394	56,014	53,949	54,836	55,936	59,481	57,460	54,796	47,440	40,475	33,883	40,341	46,944	22,097	14,870	12,428	9,593	7,078	314,213	1015,749	959,996	4,859	0,682	0,291	0,182	0,302	0,349	0,271	0,363	0,466	0,403	0,445	0,357	0,336
353,0	57,984	59,716	59,816	56,624	56,009	58,003	59,952	59,067	56,718	48,422	42,593	35,571	36,968	48,687	24,396	15,975	12,796	10,341	7,461	139,638	1015,749	1015,750	24,713	0,753	0,408	0,237	0,338	0,441	0,428	0,394	0,444	0,411	0,354	0,380	0,356
354,0	58,425	61,423	61,854	59,175	57,049	58,032	60,021	58,692	55,969	49,075	43,490	36,031	34,990	50,178	29,108	17,186	14,041	10,503	7,782	41,129	1015,749	1015,750	91,042	0,849	0,412	0,418	0,417	0,447	0,521	0,414	0,480	0,406	0,379	0,388	0,321
355,0	61,458	63,630	65,399	59,124	57,849	59,633	61,234	59,576	57,121	49,936	42,770	37,450	34,442	50,000	33,526	17,941	14,820	11,356	8,009	12,632	992,050	1015,750	246,909	1,193	0,510	0,487	0,409	0,644	0,598	0,505	0,367	0,385	0,339	0,284	0,256
356,0	63,664	65,219	66,818	61,090	58,707	59,525	60,292	60,990	57,275	51,204	44,465	38,877	33,296	46,860	38,568	20,198	15,011	12,321	8,499	7,505	645,048	1015,750	543,293	1,915	0,811	0,657	0,520	0,830	0,644	0,387	0,348	0,347	0,360	0,266	0,256
357,0	64,629	66,900	66,623	62,462	60,557	59,147	60,236	60,066	57,802	50,831	45,044	39,420	33,560	45,048	42,686	21,146	16,335	12,717	9,033	7,037	358,198	1015,750	912,093	5,657	1,042	0,815	0,605	0,851	0,553	0,427	0,318	0,324	0,276	0,192	0,260
358,0	63,751	66,105	67,224	62,905	60,636	58,834	60,771	60,013	58,487	51,513	45,413	39,732	33,868	41,680	47,178	23,504	16,491	13,758	9,910	7,602	146,538	1015,750	1015,749	29,020	1,429	0,900	0,806	0,848	0,640	0,386	0,287	0,325	0,298	0,297	0,172
359,0	64,470	66,215	68,484	63,848	60,194	59,076	60,352	60,095	57,564	51,772	45,945	39,965	34,258	38,738	49,607	25,570	17,734	14,360	10,446	8,233	49,150	1015,750	1015,749	104,610	1,714	1,204	0,786	0,877	0,709	0,257	0,307	0,270	0,205	0,262	0,242
360,0	63,552	67,112	68,863	63,307	60,278	59,291	62,139	59,936	57,199	51,381	46,041	40,547	35,627	36,144	50,363	29,540	18,583	14,986	11,790	9,075	14,104	978,015	1015,749	277,909	2,073	1,418	0,828	0,794	0,545	0,200	0,254	0,120	0,197	0,170	0,235
361,0	64,744	67,320	68,180	62,981	60,346	59,060	61,548	60,678	58,904	52,445	46,857	41,096	36,208	34,572	49,940	33,617	19,993	15,850	12,568	9,443	8,345	590,944	1015,749	577,711	2,805	1,460	1,036	0,560	0,464	0,210	0,160	0,100	0,184	0,232	0,160
362,0	66,314	67,718	67,931	65,124	60,566	60,095	60,561	60,431	58,179	51,854	46,750	41,743	36,304	33,261	48,614	38,526	20,658	16,569	13,261	10,214	8,062	285,584	1015,749	965,390	7,026	1,511	0,907	0,488	0,366	0,188	0,116	0,103	0,202	0,046	0,215
363,0	66,352	67,924	68,218	64,275	60,483	60,193	59,731	60,191	58,244	52,279	46,452	41,787	36,524	33,625	45,714	42,143	21,607	16,938	13,966	10,561	8,368	123,350	1015,749	1015,749	26,914	1,425	0,813	0,490	0,310	0,085	0,129	0,231	0,180	0,236	0,146
364,0	67,656	69,789	69,854	65,726	60,372	59,219	60,407	58,771	58,282	52,844	48,246	41,953	37,496	34,145	43,494	44,949	23,702	17,600	14,525	10,882	8,047	40,600	1015,749	1015,749	95,879	1,298	0,782	0,364	0,290	0,184	0,106	0,124	0,180	0,174	0,192
365,0	69,064	71,479	69,600	65,819	61,061	59,726	61,254	59,626	58,068	53,485	47,503	43,526	37,771	34,915	41,083	48,183	25,786	18,545	14,753	11,029	7,838	12,944	995,150	1015,749	261,972	1,226	0,637	0,306	0,293	0,160	0,109	0,159	0,132	0,152	0,144
366,0	68,710	70,591	71,168	67,276	61,918	59,910	60,352	60,828	58,470	53,848	48,655	42,867	38,609	35,297	38,267	50,229	28,698	19,506	15,029	11,401	8,056	7,537	646,826	1015,749	542,872	1,751	0,616	0,215	0,148	0,095	0,151	0,152	0,139	0,117	0,208
367,0	69,840	70,006	71,754	67,251	62,141	59,544	60,629	59,864	58,315	53,844	49,215	44,095	39,596	35,876	36,373	51,635	32,502	20,287	15,766	11,522	7,993	6,667	331,483	1015,749	925,562	6,494	0,572	0,341	0,169	0,097	0,082	0,132	0,087	0,169	0,167
368,0	72,419	72,250	71,781	67,732	63,462	60,239	60,716	60,722	59,727	53,891	49,812	44,678	40,212	35,904	35,309	49,342	36,998	20,947	16,472	12,110	8,464	6,764	140,506	1015,749	1015,749	33,695	0,567	0,347	0,259	0,102	0,094	0,088	0,111	0,153	0,171
369,0	71,627	73,552	75,137	68,746	62,880	60,446	61,214	58,630	59,532	53,841	49,696	46,338	40,915	37,491	35,254	47,152	41,435	23,259	17,120	12,572	8,649	6,874	46,589	1015,749	1015,749	116,176	0,709	0,407	0,260	0,188	0,106	0,119	0,094	0,146	0,142
370,0	74,552	74,426	75,654	71,214	62,850	61,347	60,934	60,350	59,741	55,459	51,242	46,649	41,379	37,719	35,677	45,250	43,739	24,507	17,839	12,938	9,482	7,021	13,916	982,409	1015,749	268,720	0,931	0,380	0,215	0,217	0,044	0,107	0,128	0,186	0,146
371,0	76,109	77,137	75,259	69,358	63,463	60,924	60,720	59,602	59,679	54,857	51,303	46,628	42,568	38,779	36,215	43,636	47,644	26,701	19,006	13,957	10,263	7,078	6,798	634,198	1015,749	539,471	1,155	0,451	0,299	0,184	0,061	0,092	0,070	0,173	0,108
372,0	76,204	78,051	75,953	70,655	64,967	61,375	60,716	60,671	58,804	55,214	51,778	47,651	43,174	40,456	36,697	41,286	49,442	29,335	19,873	14,457	10,896	7,718	6,214	314,797	1015,749	919,331	4,636	0,431	0,326	0,167	0,161	0,149	0,133	0,143	0,201
373,0	75,691	79,292	78,053	71,709	63,917	61,593	61,237	59,565	59,000	55,128	52,455	48,455	45,065	41,461	37,338	38,636	52,417	33,214	20,590	15,340	11,362	8,019	6,117	130,427	1015,749	1015,749	26,867	0,672	0,479	0,248	0,037	0,155	0,092	0,069	0,150
374,0	76,417	77,153	76,337	71,595	64,860	60,554	60,316	59,473	58,222	55,885	52,305	49,681	45,148	41,490	38,815	38,335	50,707	36,774	22,408	16,751	12,500	8,946	6,475	36,989	1015,749	1015,749	99,011	0,724	0,455	0,171	0,194	0,165	0,157	0,104	0,061
375,0	77,395	76,401	76,746	70,422	63,253	59,959	60,741	58,796	58,861	55,968	53,437	50,100	45,462	42,809	39,169	38,079	50,474	41,412	23,648	17,282	12,800	9,396	6,641	9,810	951,800	1015,749	267,892	0,868	0,442	0,204	0,230	0,145	0,063	0,191	0,118
376,0	74,140	76,634	76,155	70,179	62,400	59,900	59,473	58,654	59,209	55,804	53,348	49,877	46,959	43,429	41,267	38,287	48,323	45,686	25,281	18,875	13,683	9,863	6,838	5,106	562,042	1015,749	571,943	1,548	0,481	0,298	0,173	0,229	0,191	0,110	0,144
377,0	74,832	75,721	75,026	69,193	62,915	60,659	59,531	58,473	58,864	55,405	53,387	50,236	46,596	43,541	41,421	38,854	46,022	48,358	27,526	19,390	14,707	10,380	7,067	5,194	300,527	1015,749	935,151	6,717	0,620	0,307	0,175	0,155	0,171	0,223	0,138
378,0	74,173	74,573	74,907	69,229	62,476	59,265	59,293	57,017	57,234	54,909	53,166	51,153	47,322	44,890	41,847	39,359	43,581	50,594	29,273	20,369	15,307	10,927	7,310	5,339	116,216	1015,749	1015,749	34,766	0,655	0,359	0,291	0,211	0,108	0,179	0,214
379,0	73,587	72,939	74,091	67,750	61,724	59,305	59,076	58,013	58,171	55,554	53,191	51,432	48,883	45,001	43,074	40,521	42,527	51,978	32,397	21,614	16,261	11,574	7,926	5,313	36,943	1015,749	1015,749	124,874	0,694	0,344	0,322	0,281	0,166	0,181	0,264
380,0	73,068	71,605	72,913	68,082	59,576	59,269	57,184	56,648	57,016	54,678	54,170	50,251	48,333	45,530	43,200	40,935	40,720	51,842	35,731	22,592	16,747	12,684	8,446	5,683	8,712	854,070	1015,749	303,017	1,033	0,413	0,143	0,281	0,148	0,194	0,212
381,0	73,135	73,496	70,542	66,385	60,036	58,154	56,749	57,226	56,995	53,026	53,539	50,189	49,155	46,879	43,869	41,466	39,237	51,120	39,445	23,922	17,896	12,868	8,869	6,075	5,056	469,460	1015,749	598,834	1,961	0,554	0,254	0,160	0,189	0,198	0,164
382,0	71,431	70,704	70,015	66,367	59,101	57,083	56,286	55,564	55,949	54,611	53,004	51,252	48,546	46,512	45,100	42,023	39,721	48,572	43,059	24,813	18,339	13,730	9,430	6,451	4,698	212,468	1015,749	959,843	9,532	0,468	0,285	0,216	0,195	0,182	0,171
383,0	71,468	71,028	70,209	65,574	60,032	55,423	56,387	54,686	55,375	54,298	53,733	51,304	49,890	47,320	45,140	43,270	40,123	46,824	45,871	26,301	18,983	14,385	9,840	6,639	4,888	78,895	1015,749	1015,749	48,446	0,680	0,376	0,283	0,216	0,237	0,206
384,0	71,354	70,549	68,458	63,921	58,598	55,911	55,577	54,724	55,228	53,128	52,415	52,481	49,922	48,368	45,606	43,747	40,554	44,780	48,283	28,081	19,392	14,563	10,051	7,258	4,942	19,177	1015,749	1015,749	153,172	0,785	0,545	0,292	0,236	0,202	0,127
385,0	70,747	70,402	67,033	63,329	57,085	55,199	55,506	54,051	56,209	53,716	52,690	51,761	49,712	48,705	46,691	43,172	40,400	42,440	49,624	30,371	20,317	15,413	10,936	7,455	5,315	5,737	789,428	1015,749	358,078	1,005	0,576	0,363	0,232	0,134	0,174
386,0	70,940	70,636	67,987	63,415	57,675	54,873	54,594	54,196	54,596	53,121	52,512	51,839	50,676	48,804	47,134	44,166	40,419	41,203	49,687	33,226	21,267	15,701	11,453	7,694	5,383	4,454	425,343	1015,749	663,778	2,071	0,523	0,305	0,242	0,163	0,160
387,0	71,480	70,457	68,361	63,137	55,720	54,994	54,574	54,744	53,196	52,360	52,201	51,649	50,090	48,741	46,446	44,979	41,770	40,381	49,263	35,587	22,263	16,591	11,985	8,292	5,879	4,338	184,615	1015,749	990,354	9,727	0,648	0,325	0,316	0,280	0,145
388,0	71,677	69,946	68,256	62,469	56,470	54,288	53,895	53,132	52,903	52,319	52,834	51,986	50,372	48,062	47,513	44,770	42,839	39,496	47,428	38,530	22,985	17,257	12,570	8,805	5,930	4,595	62,782	1015,749	1015,749	44,892	0,754	0,434	0,257	0,181	0,236
389,0	70,835	69,761	67,824	60,741	57,729	53,282	53,357	52,865	53,613	52,098	53,151	51,555	50,470	49,381	46,774	46,178	41,414	39,800	45,337	41,967	24,142	17,601	12,987	9,130	6,325	4,693	15,094	1008,350	1015,749	151,994	0,917	0,367	0,289	0,202	0,213
390,0	75,082	71,108	69,430	61,200	55,804	53,396	52,306	52,848	53,605	53,504	52,217	51,527	50,447	50,294	47,989	46,019	42,746	39,977	43,651	44,262	25,878	18,030	13,677	9,732	6,776	5,058	5,176	717,631	1015,749	346,564	1,107	0,517	0,311	0,232	0,142
391,0	72,165	73,114	67,968	60,675	56,912	52,611	53,608	52,311	52,493	52,655	52,851	52,654	51,155	49,635	48,304	46,336	42,823	40,819	41,097	45,465	27,785	18,950	14,073	10,337	7,291	5,178	4,327	376,093	1015,749	667,221	2,585	0,473	0,340	0,230	0,255
392,0	71,688	72,101	68,467	61,822	54,431	51,581	51,973	52,353	52,354	53,324	52,851	52,256	50,871	49,815	49,283	46,219	44,056	41,040	39,635	46,570	29,950	19,623	14,974	10,364	7,568	5,492	4,246	147,013	1015,749	993,765	12,959	0,754	0,397	0,290	0,225
393,0	71,591	70,155	67,737	60,931	54,678	51,605	52,651	51,688	51,512	52,018	53,087	52,569	51,064	50,043	49,805	46,484	45,005	41,221	39,673	45,985	32,611	20,137	15,406	11,462	8,084	5,751	4,576	48,551	1015,749	1015,749	54,204	0,937	0,410	0,340	0,217
394,0	68,944	71,563	68,319	60,740	54,594	51,869	51,358	49,775	51,070	52,828	52,627	52,741	51,335	51,030	49,341	47,602	44,796	41,934	38,990	45,011	35,251	21,198	15,929	11,945	8,622	6,265	4,719	12,299	998,137	1015,749	171,972	1,040	0,459	0,213	0,141
395,0	71,313	72,067	67,076	59,851	55,527	50,970	50,539	50,021	50,449	51,433	53,409	52,580	51,213	51,106	49,701	48,276	45,445	41,817	38,370	43,644	37,407	22,378	16,135	12,399	9,003	6,597	4,701	4,976	735,843	1015,749	348,490	1,166	0,430	0,383	0,338
396,0	70,240	70,673	65,560	60,101	53,444	50,979	49,876	49,613	51,647	51,369	51,552	51,958	52,138	50,586	50,825	48,064	45,444	42,725	39,077	41,938	40,048	23,733	16,831	12,571	9,778	6,929	4,914	4,238	377,690	1015,749	686,470	2,886	0,607	0,357	0,237
397,0	69,406	69,663	67,413	60,456	53,109	50,680	49,793	50,765	50,715	50,641	51,607	51,588	52,176	51,337	50,542	48,567	45,880	43,233	38,931	40,047	42,201	25,472	17,681	13,348	10,061	7,320	5,371	4,411	154,844	1015,749	1001,232	14,932	0,686	0,382	0,370
398,0	70,387	69,780	66,591	59,267	53,304	50,928	50,623	49,917	50,503	51,313	51,428	52,238	52,155	51,519	50,647	48,971	46,079	43,689	40,525	39,023	43,385	27,422	18,343	13,791	10,566	7,846	5,607	4,366	47,523	1015,749	1015,749	63,978	0,788	0,416	0,393
399,0	70,293	69,916	66,881	58,595	52,686	50,445	49,821	48,849	49,748	50,230	50,368	51,841	52,094	52,111	50,798	49,430	46,289	44,713	39,910	37,902	43,941	29,886	19,064	14,424	10,938	8,105	5,870	4,751	11,584	984,780	1015,749	180,992	0,850	0,490	0,322
400,0	69,543	69,580	67,601	58,848	52,288	49,606	49,260	48,687	50,186	51,059	51,199	52,121	52,511	51,176	51,439	50,163	47,161	44,325	41,279	38,051	43,519	32,636	19,846	14,790	11,454	8,511	6,349	4,738	4,944	654,855	1015,749	408,953	1,216	0,564	0,427
401,0	70,029	68,886	66,514	57,981	51,411	50,484	48,641	48,312	50,522	50,281	51,605	52,545	52,228	52,394	51,610	50,348	48,118	45,058	41,221	37,142	42,103	35,276	20,991	15,707	11,944	8,909	6,615	4,949	4,298	329,745	1015,749	771,016	2,111	0,596	0,476
402,0	69,214	68,111	65,321	59,137	52,548	48,241	49,385	49,262	50,621	50,314	52,130	52,122	53,076	52,784	52,429	50,283	48,341	45,561	42,036	37,429	40,829	37,557	22,034	16,037	12,545	9,545	7,141	5,238	4,376	136,823	1015,749	1014,652	8,887	0,651	0,357
403,0	69,443	70,257	67,237	57,274	52,241	51,121	49,164	49,011	50,217	50,614	52,182	52,454	54,478	52,773	52,028	50,803	49,139	45,427	42,205	37,751	39,383	39,772	24,029	16,862	13,005	9,808	7,629	5,293	4,564	39,763	1015,749	1015,749	43,880	0,725	0,429
404,0	69,058	70,037	66,836	58,537	51,960	48,744	49,523	48,613	50,883	51,670	51,960	53,140	53,374	53,745	53,954	51,939	49,789	46,881	43,519	38,395	38,169	41,190	25,616	17,475	13,398	10,525	7,824	5,736	4,658	10,651	1015,749	1015,749	133,410	0,842	0,428
405,0	70,833	71,273	67,706	59,269	53,708	49,248	49,611	47,993	49,867	50,434	51,763	53,508	53,919	54,279	53,455	52,381	49,607	47,917	43,696	39,302	36,629	42,038	28,153	18,701	14,398	10,987	8,284	6,292	4,927	4,492	765,763	1015,749	336,857	1,040	0,559
406,0	69,418	70,983	66,899	59,771	51,832	50,218	48,511	47,502	49,762	51,143	51,448	54,230	54,134	54,575	54,384	52,430	50,902	47,358	44,021	39,664	36,339	41,598	29,769	19,631	14,893	11,397	8,654	6,280	4,791	4,016	396,709	1015,749	670,240	1,710	0,555
407,0	71,613	71,054	67,076	59,514	53,097	50,545	49,146	49,063	50,326	51,057	52,320	53,660	54,138	54,907	54,381	53,367	51,643	48,201	45,074	40,326	36,961	40,979	32,540	20,199	15,609	12,002	9,132	6,847	5,047	4,134	157,871	1015,749	994,321	6,685	0,774
408,0	70,543	70,545	67,879	60,653	53,619	50,802	48,595	48,668	50,295	51,624	52,736	53,496	54,766	55,081	53,852	53,760	51,685	48,792	45,680	41,691	36,977	40,718	34,419	21,395	16,364	12,386	9,460	7,057	5,494	4,290	57,187	1015,749	1015,749	26,982	0,702
409,0	72,216	72,514	67,891	59,815	52,790	49,570	49,257	49,619	49,966	51,578	52,575	54,434	56,374	55,577	55,763	53,973	52,167	49,462	46,683	41,893	37,026	39,049	36,999	22,383	16,782	13,038	9,822	7,568	5,855	4,272	13,124	1015,749	1015,749	102,936	0,860
410,0	73,917	73,186	68,607	61,655	53,465	50,144	50,030	48,975	49,691	50,921	53,728	55,514	55,866	56,160	55,829	54,715	53,518	50,637	46,949	42,646	37,817	38,021	38,322	24,709	17,272	13,807	10,169	7,836	5,918	4,562	4,448	881,442	1015,749	265,381	0,936
411,0	72,965	73,320	69,665	60,788	53,785	50,958	49,792	48,727	50,079	52,506	53,024	55,481	56,676	55,277	56,390	54,824	53,270	50,936	47,290	42,794	38,356	37,170	40,358	26,417	18,051	14,396	10,712	8,390	6,288	4,575	4,094	486,995	1015,749	552,620	1,406
412,0	71,915	73,587	70,475	62,887	54,504	51,139	48,903	48,416	50,175	51,799	53,257	55,963	57,171	56,992	57,360	55,635	53,847	52,170	48,177	44,204	38,609	36,947	39,892	28,655	18,875	14,669	11,567	8,870	6,622	4,873	3,961	208,279	1015,749	934,432	3,899
413,0	73,631	74,545	69,993	61,226	54,182	50,542	49,457	48,891	51,261	52,341	53,099	55,425	56,522	57,390	56,677	56,627	54,344	52,291	48,589	44,190	39,357	35,977	39,957	31,061	19,882	15,094	11,919	9,143	6,850	5,117	4,137	74,453	1015,749	1015,749	18,528
414,0	74,415	74,356	70,856	63,680	54,471	50,593	48,888	49,125	50,064	51,479	53,697	55,390	56,620	56,838	57,863	56,639	55,078	51,950	49,677	44,936	40,949	36,087	39,266	33,642	20,472	15,659	12,180	9,542	7,294	5,247	4,161	14,804	1015,749	1015,749	67,676
415,0	73,085	74,307	71,291	62,959	55,172	50,417	49,373	49,050	50,853	52,454	55,068	55,193	57,055	57,499	57,811	56,458	55,231	53,371	49,964	45,000	41,151	36,368	38,001	34,731	22,114	16,507	12,610	9,940	7,539	5,569	4,310	4,786	786,400	1015,749	179,816
416,0	73,599	74,379	70,928	62,170	55,971	50,416	49,164	49,466	49,867	52,218	54,151	56,311	56,390	57,373	58,152	57,355	55,592	53,946	50,105	46,230	40,671	36,280	37,687	36,592	23,057	17,009	12,984	10,247	7,975	5,912	4,345	3,994	431,788	1015,749	385,341
417,0	73,102	75,421	71,218	62,357	55,335	51,162	49,269	48,921	49,513	52,169	54,371	55,861	57,425	58,075	58,687	57,071	56,169	53,607	51,216	46,021	41,767	36,746	36,184	38,070	24,934	17,518	13,800	10,644	8,019	6,167	4,256	3,927	198,123	1015,749	729,920
418,0	74,552	74,973	73,227	62,881	55,830	51,633	49,325	49,631	51,162	51,563	53,673	55,282	57,481	58,335	58,537	57,448	55,536	54,498	51,004	46,728	42,305	37,964	35,370	38,661	26,548	18,136	14,038	11,178	8,801	6,406	4,712	4,018	69,435	1015,749	1010,088
419,0	74,510	75,087	73,529	62,517	56,444	51,898	49,346	49,227	49,674	52,063	53,813	55,888	57,177	58,704	58,944	58,570	56,326	54,260	51,013	48,069	42,725	38,508	35,287	38,030	28,388	19,079	14,563	11,749	8,816	6,553	4,942	3,976	19,185	1015,749	1015,749
420,0	75,169	75,651	73,666	63,013	55,447	51,223	49,387	48,470	50,802	51,503	54,025	55,761	57,667	57,730	58,461	57,845	56,444	55,018	51,630	47,776	43,518	38,526	35,025	37,971	30,418	19,849	15,047	11,622	9,287	6,809	5,228	3,972	5,422	895,432	1015,749
421,0	76,434	75,531	72,882	63,690	55,591	51,821	49,825	49,863	50,309	51,378	53,308	55,772	56,964	58,259	58,106	57,669	56,658	55,378	51,636	49,052	43,455	39,148	34,879	36,800	32,249	21,111	15,460	12,226	9,761	7,286	5,231	4,323	3,756	499,806	1015,749
422,0	74,617	77,412	74,703	63,897	55,443	51,923	49,082	48,357	49,886	51,177	54,061	54,435	56,389	58,473	58,206	57,783	56,967	55,398	52,325	49,065	43,503	39,946	34,288	35,817	33,678	21,721	16,047	12,709	9,695	7,567	5,574	4,331	3,622	237,627	1015,749
423,0	75,164	76,493	72,279	63,793	55,864	50,918	49,466	49,142	51,107	51,265	53,281	54,865	56,931	57,206	58,450	57,814	57,262	55,270	52,439	49,481	44,863	40,347	34,710	34,777	35,854	22,984	16,683	13,140	10,143	7,771	5,872	4,611	3,748	91,605	1015,749
424,0	74,576	76,114	72,940	62,104	54,548	50,826	48,908	48,620	49,683	51,027	53,475	55,220	57,309	57,791	58,510	57,896	56,783	56,089	52,827	49,376	45,290	39,983	35,201	33,679	36,401	24,188	17,128	13,557	10,311	8,271	6,021	4,468	3,575	25,500	1015,749
425,0	75,005	76,143	72,599	63,364	56,001	51,071	49,898	47,714	49,697	50,369	52,252	55,131	56,780	58,021	58,565	57,724	56,703	55,252	52,174	49,548	45,360	41,219	35,779	33,019	36,334	26,577	17,870	13,887	11,042	8,348	6,227	4,599	3,854	6,072	898,065
426,0	75,388	76,125	71,936	64,617	55,565	50,977	48,524	47,499	49,433	50,596	52,382	54,039	57,050	57,178	58,015	58,287	56,408	56,410	53,284	49,932	45,542	41,436	36,021	32,622	35,646	27,522	18,349	14,516	11,225	8,655	6,685	5,013	3,857	3,513	584,850
427,0	71,876	76,177	73,731	64,572	56,187	51,672	48,486	48,371	48,877	51,016	52,492	54,288	56,164	58,006	57,811	57,573	57,792	55,488	53,372	50,401	46,260	41,895	36,510	32,642	35,312	29,429	18,818	14,692	11,596	8,828	6,770	5,123	3,958	3,323	284,452
428,0	74,432	75,882	72,527	64,789	56,779	51,324	48,782	48,396	48,546	50,080	52,331	54,237	56,264	58,647	58,093	57,748	57,032	55,570	53,433	50,351	46,046	41,809	36,432	32,500	34,076	31,543	20,292	14,700	12,101	9,264	7,116	5,425	4,119	3,406	120,488
429,0	75,488	74,506	72,105	63,913	56,677	50,534	49,397	48,028	49,192	50,461	52,244	53,925	55,562	57,370	57,304	57,910	56,539	55,705	54,066	50,585	46,114	41,774	37,449	32,676	33,027	32,632	20,917	15,234	12,362	9,475	7,615	5,907	4,127	3,411	40,352
430,0	72,723	75,841	72,203	63,172	55,023	50,601	48,185	47,361	49,499	49,765	52,038	54,362	54,945	57,472	56,961	59,012	56,581	55,892	54,280	49,833	45,974	42,381	37,961	33,143	32,415	33,345	22,362	15,786	12,276	9,802	7,651	5,741	4,610	3,438	9,339
